date,country,send_interval,is_verified,is_unsubscribed,account_cnt,sent_msg,open_msg,visit_msg,total_country_account_cnt,total_country_sent_cnt,rank_total_country_account_cnt,rank_total_country_sent_cnt
2020-11-24,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-11-24,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-11-24,Italy,1,1,1,0,12,5,2,386,7897,10,11
2020-11-24,Italy,1,1,0,0,60,29,7,386,7897,10,11
2020-11-24,Italy,1,0,0,0,3,2,0,386,7897,10,11
2020-11-25,Italy,1,0,0,4,0,0,0,386,7897,10,11
2020-11-25,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-11-25,Italy,1,1,1,0,11,10,0,386,7897,10,11
2020-11-25,Italy,1,1,0,0,56,29,11,386,7897,10,11
2020-11-25,Italy,1,0,0,0,2,0,0,386,7897,10,11
2020-11-26,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-11-26,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-11-26,Italy,1,1,0,0,55,27,7,386,7897,10,11
2020-11-26,Italy,1,1,1,0,15,11,0,386,7897,10,11
2020-11-27,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-11-27,Italy,1,1,1,0,10,5,1,386,7897,10,11
2020-11-27,Italy,1,1,0,0,58,26,6,386,7897,10,11
2020-11-27,Italy,1,0,0,0,1,1,0,386,7897,10,11
2020-11-28,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-11-28,Italy,1,1,0,2,0,0,0,386,7897,10,11
2020-11-28,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-11-28,Italy,1,1,0,0,63,28,6,386,7897,10,11
2020-11-28,Italy,1,1,1,0,10,5,1,386,7897,10,11
2020-11-28,Italy,1,0,0,0,1,0,0,386,7897,10,11
2020-11-29,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-11-29,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-11-29,Italy,1,1,0,0,64,30,5,386,7897,10,11
2020-11-29,Italy,1,1,1,0,10,6,0,386,7897,10,11
2020-11-30,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-11-30,Italy,1,1,0,2,0,0,0,386,7897,10,11
2020-11-30,Italy,1,1,0,0,63,38,9,386,7897,10,11
2020-11-30,Italy,1,1,1,0,8,3,0,386,7897,10,11
2020-12-01,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-01,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-12-01,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-01,Italy,1,1,0,0,65,40,6,386,7897,10,11
2020-12-01,Italy,1,1,1,0,6,3,0,386,7897,10,11
2020-12-01,Italy,1,0,0,0,1,1,0,386,7897,10,11
2020-12-02,Italy,1,1,0,5,0,0,0,386,7897,10,11
2020-12-02,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-02,Italy,1,1,0,0,57,33,5,386,7897,10,11
2020-12-02,Italy,1,1,1,0,4,2,0,386,7897,10,11
2020-12-03,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-03,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-03,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-03,Italy,1,1,1,0,7,5,2,386,7897,10,11
2020-12-03,Italy,1,1,0,0,54,32,4,386,7897,10,11
2020-12-04,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-04,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-12-04,Italy,1,0,1,3,0,0,0,386,7897,10,11
2020-12-04,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-04,Italy,1,1,1,0,8,6,2,386,7897,10,11
2020-12-04,Italy,1,1,0,0,55,28,6,386,7897,10,11
2020-12-04,Italy,1,0,0,0,3,2,0,386,7897,10,11
2020-12-05,Italy,1,1,0,5,0,0,0,386,7897,10,11
2020-12-05,Italy,1,1,0,0,64,24,4,386,7897,10,11
2020-12-05,Italy,1,1,1,0,6,4,0,386,7897,10,11
2020-12-06,Italy,1,1,0,2,0,0,0,386,7897,10,11
2020-12-06,Italy,1,1,0,0,68,24,1,386,7897,10,11
2020-12-06,Italy,1,1,1,0,6,4,1,386,7897,10,11
2020-12-07,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-07,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-07,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-12-07,Italy,1,1,0,0,71,23,1,386,7897,10,11
2020-12-07,Italy,1,1,1,0,6,4,2,386,7897,10,11
2020-12-07,Italy,1,0,1,0,1,0,0,386,7897,10,11
2020-12-07,Italy,1,0,0,0,1,1,0,386,7897,10,11
2020-12-08,Italy,1,1,0,2,0,0,0,386,7897,10,11
2020-12-08,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-08,Italy,1,1,0,0,80,29,4,386,7897,10,11
2020-12-08,Italy,1,1,1,0,6,3,1,386,7897,10,11
2020-12-09,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-09,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-09,Italy,1,1,0,0,83,32,1,386,7897,10,11
2020-12-09,Italy,1,1,1,0,18,13,4,386,7897,10,11
2020-12-09,Italy,1,0,0,0,2,1,0,386,7897,10,11
2020-12-10,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-10,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-12-10,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-10,Italy,1,1,0,0,73,18,0,386,7897,10,11
2020-12-10,Italy,1,1,1,0,13,4,1,386,7897,10,11
2020-12-10,Italy,1,0,0,0,4,3,0,386,7897,10,11
2020-12-11,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-11,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-11,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-11,Italy,1,1,0,0,72,19,0,386,7897,10,11
2020-12-11,Italy,1,1,1,0,20,6,2,386,7897,10,11
2020-12-12,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-12,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-12-12,Italy,1,1,0,0,67,19,0,386,7897,10,11
2020-12-12,Italy,1,1,1,0,21,11,2,386,7897,10,11
2020-12-12,Italy,1,0,0,0,1,1,0,386,7897,10,11
2020-12-13,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-13,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-13,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-12-13,Italy,1,1,0,0,59,18,5,386,7897,10,11
2020-12-13,Italy,1,1,1,0,21,6,0,386,7897,10,11
2020-12-13,Italy,1,0,0,0,3,0,0,386,7897,10,11
2020-12-14,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-14,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-14,Italy,1,0,1,1,0,0,0,386,7897,10,11
2020-12-14,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-12-14,Italy,1,1,0,0,54,19,3,386,7897,10,11
2020-12-14,Italy,1,1,1,0,16,2,0,386,7897,10,11
2020-12-14,Italy,1,0,0,0,1,1,0,386,7897,10,11
2020-12-15,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-15,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-15,Italy,1,1,0,0,58,22,1,386,7897,10,11
2020-12-15,Italy,1,1,1,0,18,3,0,386,7897,10,11
2020-12-16,Italy,1,0,0,3,0,0,0,386,7897,10,11
2020-12-16,Italy,1,1,0,7,0,0,0,386,7897,10,11
2020-12-16,Italy,1,1,0,0,68,28,4,386,7897,10,11
2020-12-16,Italy,1,1,1,0,20,4,0,386,7897,10,11
2020-12-16,Italy,1,0,0,0,5,0,0,386,7897,10,11
2020-12-17,Italy,1,1,0,5,0,0,0,386,7897,10,11
2020-12-17,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-17,Italy,1,1,0,0,73,29,3,386,7897,10,11
2020-12-17,Italy,1,1,1,0,18,2,0,386,7897,10,11
2020-12-18,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-18,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-18,Italy,1,1,1,0,17,9,1,386,7897,10,11
2020-12-18,Italy,1,1,0,0,77,29,8,386,7897,10,11
2020-12-19,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-19,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-19,Italy,1,1,1,0,20,5,1,386,7897,10,11
2020-12-19,Italy,1,1,0,0,71,23,1,386,7897,10,11
2020-12-19,Italy,1,0,0,0,3,0,0,386,7897,10,11
2020-12-20,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-20,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-20,Italy,1,1,1,0,24,7,1,386,7897,10,11
2020-12-20,Italy,1,1,0,0,76,21,0,386,7897,10,11
2020-12-21,Italy,1,1,0,4,0,0,0,386,7897,10,11
2020-12-21,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-12-21,Italy,1,1,1,0,26,9,2,386,7897,10,11
2020-12-21,Italy,1,1,0,0,75,28,4,386,7897,10,11
2020-12-22,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-22,Italy,1,1,0,5,0,0,0,386,7897,10,11
2020-12-22,Italy,1,1,1,2,0,0,0,386,7897,10,11
2020-12-22,Italy,1,1,1,0,33,11,3,386,7897,10,11
2020-12-22,Italy,1,1,0,0,81,34,1,386,7897,10,11
2020-12-22,Italy,1,0,0,0,2,0,0,386,7897,10,11
2020-12-23,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-23,Italy,1,1,0,2,0,0,0,386,7897,10,11
2020-12-23,Italy,1,1,0,0,78,35,2,386,7897,10,11
2020-12-23,Italy,1,1,1,0,26,5,2,386,7897,10,11
2020-12-23,Italy,1,0,0,0,2,0,0,386,7897,10,11
2020-12-24,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-24,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-24,Italy,1,1,0,0,79,32,0,386,7897,10,11
2020-12-24,Italy,1,1,1,0,26,8,2,386,7897,10,11
2020-12-24,Italy,1,0,0,0,1,0,0,386,7897,10,11
2020-12-25,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-25,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-25,Italy,1,1,0,0,76,32,0,386,7897,10,11
2020-12-25,Italy,1,1,1,0,26,7,0,386,7897,10,11
2020-12-25,Italy,1,0,0,0,1,0,0,386,7897,10,11
2020-12-26,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-26,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-26,Italy,1,1,0,0,77,33,2,386,7897,10,11
2020-12-26,Italy,1,1,1,0,26,4,0,386,7897,10,11
2020-12-27,Italy,1,0,0,2,0,0,0,386,7897,10,11
2020-12-27,Italy,1,1,0,0,74,34,2,386,7897,10,11
2020-12-27,Italy,1,1,1,0,26,5,1,386,7897,10,11
2020-12-27,Italy,1,0,0,0,1,1,0,386,7897,10,11
2020-12-28,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-28,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-28,Italy,1,1,0,0,75,33,1,386,7897,10,11
2020-12-28,Italy,1,1,1,0,21,1,1,386,7897,10,11
2020-12-29,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-29,Italy,1,1,0,3,0,0,0,386,7897,10,11
2020-12-29,Italy,1,1,0,0,81,31,0,386,7897,10,11
2020-12-29,Italy,1,1,1,0,20,5,1,386,7897,10,11
2020-12-30,Italy,1,0,0,1,0,0,0,386,7897,10,11
2020-12-30,Italy,1,1,0,2,0,0,0,386,7897,10,11
2020-12-30,Italy,1,1,1,1,0,0,0,386,7897,10,11
2020-12-30,Italy,1,1,0,0,85,35,1,386,7897,10,11
2020-12-30,Italy,1,1,1,0,18,8,2,386,7897,10,11
2020-12-30,Italy,1,0,0,0,2,0,0,386,7897,10,11
2020-12-31,Italy,1,1,0,1,0,0,0,386,7897,10,11
2020-12-31,Italy,1,1,0,0,84,28,0,386,7897,10,11
2020-12-31,Italy,1,1,1,0,18,4,1,386,7897,10,11
2021-01-01,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-01,Italy,1,1,0,0,81,31,1,386,7897,10,11
2021-01-01,Italy,1,1,1,0,18,4,1,386,7897,10,11
2021-01-01,Italy,1,0,0,0,2,0,0,386,7897,10,11
2021-01-02,Italy,1,1,0,3,0,0,0,386,7897,10,11
2021-01-02,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-02,Italy,1,1,0,0,88,37,3,386,7897,10,11
2021-01-02,Italy,1,1,1,0,19,3,0,386,7897,10,11
2021-01-02,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-01-03,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-03,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-03,Italy,1,1,0,0,86,33,2,386,7897,10,11
2021-01-03,Italy,1,1,1,0,17,3,0,386,7897,10,11
2021-01-04,Italy,1,1,0,4,0,0,0,386,7897,10,11
2021-01-04,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-04,Italy,1,1,0,0,86,34,5,386,7897,10,11
2021-01-04,Italy,1,1,1,0,13,1,0,386,7897,10,11
2021-01-05,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-05,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-05,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-05,Italy,1,1,0,0,74,29,2,386,7897,10,11
2021-01-05,Italy,1,1,1,0,12,1,0,386,7897,10,11
2021-01-06,Italy,1,0,0,2,0,0,0,386,7897,10,11
2021-01-06,Italy,1,1,0,7,0,0,0,386,7897,10,11
2021-01-06,Italy,1,0,1,1,0,0,0,386,7897,10,11
2021-01-06,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-06,Italy,1,1,0,0,91,33,3,386,7897,10,11
2021-01-06,Italy,1,1,1,0,12,1,0,386,7897,10,11
2021-01-06,Italy,1,0,1,0,1,0,0,386,7897,10,11
2021-01-06,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-01-07,Italy,1,1,0,6,0,0,0,386,7897,10,11
2021-01-07,Italy,1,1,1,2,0,0,0,386,7897,10,11
2021-01-07,Italy,1,1,0,0,100,39,3,386,7897,10,11
2021-01-07,Italy,1,1,1,0,12,3,0,386,7897,10,11
2021-01-08,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-08,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-08,Italy,1,1,0,0,112,50,5,386,7897,10,11
2021-01-08,Italy,1,1,1,0,11,0,0,386,7897,10,11
2021-01-09,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-09,Italy,1,1,0,0,103,28,1,386,7897,10,11
2021-01-09,Italy,1,1,1,0,14,2,0,386,7897,10,11
2021-01-09,Italy,1,0,1,0,1,0,0,386,7897,10,11
2021-01-09,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-01-10,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-10,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-10,Italy,1,1,0,0,101,33,5,386,7897,10,11
2021-01-10,Italy,1,1,1,0,13,2,0,386,7897,10,11
2021-01-11,Italy,1,0,0,3,0,0,0,386,7897,10,11
2021-01-11,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-11,Italy,1,1,0,0,105,33,1,386,7897,10,11
2021-01-11,Italy,1,1,1,0,6,0,0,386,7897,10,11
2021-01-12,Italy,1,0,0,2,0,0,0,386,7897,10,11
2021-01-12,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-12,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-12,Italy,1,1,0,0,100,34,1,386,7897,10,11
2021-01-12,Italy,1,1,1,0,7,1,0,386,7897,10,11
2021-01-12,Italy,1,0,0,0,2,1,0,386,7897,10,11
2021-01-13,Italy,1,0,0,7,0,0,0,386,7897,10,11
2021-01-13,Italy,1,1,0,3,0,0,0,386,7897,10,11
2021-01-13,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-13,Italy,1,1,1,0,11,7,0,386,7897,10,11
2021-01-13,Italy,1,1,0,0,100,31,3,386,7897,10,11
2021-01-13,Italy,1,0,0,0,8,0,0,386,7897,10,11
2021-01-14,Italy,1,1,1,2,0,0,0,386,7897,10,11
2021-01-14,Italy,1,1,0,0,87,15,2,386,7897,10,11
2021-01-14,Italy,1,1,1,0,5,1,0,386,7897,10,11
2021-01-15,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-15,Italy,1,1,0,5,0,0,0,386,7897,10,11
2021-01-15,Italy,7,1,1,1,0,0,0,386,7897,10,11
2021-01-15,Italy,1,1,0,0,92,28,4,386,7897,10,11
2021-01-15,Italy,1,0,0,0,1,1,0,386,7897,10,11
2021-01-16,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-16,Italy,1,0,1,1,0,0,0,386,7897,10,11
2021-01-16,Italy,1,1,0,0,82,31,1,386,7897,10,11
2021-01-16,Italy,1,0,0,0,3,0,0,386,7897,10,11
2021-01-17,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-17,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-17,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-17,Italy,1,1,0,0,77,25,5,386,7897,10,11
2021-01-18,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-18,Italy,1,1,0,3,0,0,0,386,7897,10,11
2021-01-18,Italy,1,1,1,3,0,0,0,386,7897,10,11
2021-01-18,Italy,1,1,0,0,76,29,2,386,7897,10,11
2021-01-18,Italy,1,1,1,0,3,3,0,386,7897,10,11
2021-01-19,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-19,Italy,1,1,0,5,0,0,0,386,7897,10,11
2021-01-19,Italy,1,1,1,0,5,5,0,386,7897,10,11
2021-01-19,Italy,1,1,0,0,65,28,5,386,7897,10,11
2021-01-20,Italy,1,0,0,2,0,0,0,386,7897,10,11
2021-01-20,Italy,3,1,0,1,0,0,0,386,7897,10,11
2021-01-20,Italy,1,1,0,3,0,0,0,386,7897,10,11
2021-01-20,Italy,1,1,0,0,66,26,3,386,7897,10,11
2021-01-20,Italy,1,1,1,0,5,5,1,386,7897,10,11
2021-01-20,Italy,3,1,0,0,2,2,1,386,7897,10,11
2021-01-20,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-01-21,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-21,Italy,3,1,0,0,3,3,1,386,7897,10,11
2021-01-21,Italy,1,1,0,0,76,32,2,386,7897,10,11
2021-01-21,Italy,1,1,1,0,5,5,0,386,7897,10,11
2021-01-21,Italy,7,1,1,0,1,0,0,386,7897,10,11
2021-01-22,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-22,Italy,1,1,0,5,0,0,0,386,7897,10,11
2021-01-22,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-22,Italy,3,1,0,0,3,3,3,386,7897,10,11
2021-01-22,Italy,1,1,0,0,84,39,1,386,7897,10,11
2021-01-22,Italy,1,1,1,0,5,5,0,386,7897,10,11
2021-01-22,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-23,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-23,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-23,Italy,1,1,0,0,78,40,1,386,7897,10,11
2021-01-23,Italy,3,1,0,0,3,3,2,386,7897,10,11
2021-01-23,Italy,1,1,1,0,5,5,0,386,7897,10,11
2021-01-23,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-23,Italy,1,0,0,0,2,0,0,386,7897,10,11
2021-01-24,Italy,1,0,0,1,0,0,0,386,7897,10,11
2021-01-24,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-24,Italy,1,0,1,1,0,0,0,386,7897,10,11
2021-01-24,Italy,1,1,0,0,72,29,4,386,7897,10,11
2021-01-24,Italy,3,1,0,0,8,5,1,386,7897,10,11
2021-01-24,Italy,1,1,1,0,5,5,0,386,7897,10,11
2021-01-24,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-24,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-01-25,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-25,Italy,1,1,1,1,0,0,0,386,7897,10,11
2021-01-25,Italy,1,1,0,0,67,28,1,386,7897,10,11
2021-01-25,Italy,3,1,0,0,7,7,0,386,7897,10,11
2021-01-25,Italy,1,1,1,0,5,5,0,386,7897,10,11
2021-01-25,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-26,Italy,1,0,0,2,0,0,0,386,7897,10,11
2021-01-26,Italy,1,1,0,2,0,0,0,386,7897,10,11
2021-01-26,Italy,7,1,0,1,0,0,0,386,7897,10,11
2021-01-26,Italy,1,1,1,2,0,0,0,386,7897,10,11
2021-01-26,Italy,1,1,0,0,68,26,0,386,7897,10,11
2021-01-26,Italy,3,1,0,0,8,2,0,386,7897,10,11
2021-01-26,Italy,1,1,1,0,6,5,0,386,7897,10,11
2021-01-26,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-26,Italy,1,0,0,0,2,0,0,386,7897,10,11
2021-01-27,Italy,1,0,0,2,0,0,0,386,7897,10,11
2021-01-27,Italy,1,1,0,1,0,0,0,386,7897,10,11
2021-01-27,Italy,1,1,1,3,0,0,0,386,7897,10,11
2021-01-27,Italy,1,1,1,0,6,2,0,386,7897,10,11
2021-01-27,Italy,1,1,0,0,63,22,0,386,7897,10,11
2021-01-27,Italy,3,1,0,0,7,7,3,386,7897,10,11
2021-01-27,Italy,7,1,1,0,5,1,1,386,7897,10,11
2021-01-27,Italy,1,0,0,0,2,0,0,386,7897,10,11
2021-01-28,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-01-28,Italy,1,1,0,0,58,27,1,386,7897,10,11
2021-01-28,Italy,3,1,0,0,7,6,0,386,7897,10,11
2021-01-28,Italy,7,1,1,0,5,1,0,386,7897,10,11
2021-01-29,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-01-29,Italy,1,1,0,0,56,23,2,386,7897,10,11
2021-01-29,Italy,3,1,0,0,6,5,1,386,7897,10,11
2021-01-29,Italy,7,1,1,0,5,1,0,386,7897,10,11
2021-01-29,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-01-30,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-01-30,Italy,1,1,0,0,56,16,0,386,7897,10,11
2021-01-30,Italy,3,1,0,0,6,3,1,386,7897,10,11
2021-01-30,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-31,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-01-31,Italy,1,1,0,0,60,25,1,386,7897,10,11
2021-01-31,Italy,3,1,0,0,6,4,1,386,7897,10,11
2021-01-31,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-01-31,Italy,1,0,0,0,1,0,0,386,7897,10,11
2021-02-01,Italy,1,1,0,0,64,20,0,386,7897,10,11
2021-02-01,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-02-01,Italy,3,1,0,0,7,4,0,386,7897,10,11
2021-02-01,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-02,Italy,1,1,0,0,72,22,1,386,7897,10,11
2021-02-02,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-02-02,Italy,3,1,0,0,7,4,0,386,7897,10,11
2021-02-02,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-03,Italy,1,1,0,0,63,16,0,386,7897,10,11
2021-02-03,Italy,1,1,1,0,4,0,0,386,7897,10,11
2021-02-03,Italy,3,1,0,0,7,7,1,386,7897,10,11
2021-02-03,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-04,Italy,1,1,0,0,61,14,1,386,7897,10,11
2021-02-04,Italy,1,1,1,0,3,0,0,386,7897,10,11
2021-02-04,Italy,3,1,0,0,6,1,0,386,7897,10,11
2021-02-04,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-05,Italy,1,1,0,0,58,11,1,386,7897,10,11
2021-02-05,Italy,1,1,1,0,4,2,0,386,7897,10,11
2021-02-05,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-05,Italy,3,1,0,0,6,1,0,386,7897,10,11
2021-02-06,Italy,1,1,0,0,53,14,0,386,7897,10,11
2021-02-06,Italy,1,1,1,0,3,2,0,386,7897,10,11
2021-02-06,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-06,Italy,3,1,0,0,2,2,1,386,7897,10,11
2021-02-07,Italy,1,1,0,0,55,13,0,386,7897,10,11
2021-02-07,Italy,3,1,0,0,6,6,1,386,7897,10,11
2021-02-07,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-08,Italy,1,1,0,0,44,15,0,386,7897,10,11
2021-02-08,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-08,Italy,3,1,0,0,6,2,1,386,7897,10,11
2021-02-09,Italy,1,1,0,0,41,8,1,386,7897,10,11
2021-02-09,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-09,Italy,3,1,0,0,5,4,2,386,7897,10,11
2021-02-10,Italy,1,1,0,0,36,13,0,386,7897,10,11
2021-02-10,Italy,3,1,0,0,6,3,0,386,7897,10,11
2021-02-10,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-11,Italy,1,1,0,0,34,6,0,386,7897,10,11
2021-02-11,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-11,Italy,3,1,0,0,6,1,0,386,7897,10,11
2021-02-12,Italy,1,1,0,0,35,7,1,386,7897,10,11
2021-02-12,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-12,Italy,3,1,0,0,5,5,0,386,7897,10,11
2021-02-13,Italy,1,1,0,0,34,6,1,386,7897,10,11
2021-02-13,Italy,3,1,0,0,6,6,1,386,7897,10,11
2021-02-13,Italy,7,1,1,0,5,0,0,386,7897,10,11
2021-02-14,Italy,1,1,0,0,41,20,2,386,7897,10,11
2021-02-14,Italy,3,1,0,0,6,5,1,386,7897,10,11
2021-02-15,Italy,1,1,0,0,39,16,0,386,7897,10,11
2021-02-15,Italy,3,1,0,0,5,5,0,386,7897,10,11
2021-02-16,Italy,1,1,0,0,34,12,1,386,7897,10,11
2021-02-16,Italy,3,1,0,0,6,0,0,386,7897,10,11
2021-02-17,Italy,1,1,0,0,26,16,0,386,7897,10,11
2021-02-17,Italy,3,1,0,0,6,4,0,386,7897,10,11
2021-02-18,Italy,1,1,0,0,15,9,1,386,7897,10,11
2021-02-18,Italy,3,1,0,0,5,1,0,386,7897,10,11
2021-02-19,Italy,1,1,0,0,15,10,0,386,7897,10,11
2021-02-20,Italy,1,1,0,0,7,0,0,386,7897,10,11
2021-02-20,Italy,1,1,1,0,2,2,0,386,7897,10,11
2021-02-21,Italy,1,1,0,0,7,4,0,386,7897,10,11
2021-02-21,Italy,1,1,1,0,3,1,0,386,7897,10,11
2021-02-22,Italy,1,1,0,0,7,0,0,386,7897,10,11
2021-02-22,Italy,1,1,1,0,3,0,0,386,7897,10,11
2021-02-23,Italy,1,1,0,0,7,6,0,386,7897,10,11
2021-02-23,Italy,1,1,1,0,4,3,1,386,7897,10,11
2021-02-24,Italy,1,1,0,0,7,1,0,386,7897,10,11
